Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1AadvHiNOv4UftEcBbVHzQ,"Grand Unification (feat. David Maxim Micic)","Invent the Universe","Sithu Aye,David Maxim Micic",2012-10-15,300942,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.236,0.939,10,-3.951,0,0.0879,0.0000759,0.843,0.106,0.255,97.868,4
3QgGX5y8t9KjQ8njpacuHq,"Expansion","Invent the Universe","Sithu Aye",2012-10-15,225600,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.542,0.855,8,-4.875,0,0.057,0.000384,0.79,0.128,0.0656,100.005,4
2VGOGYke4gmSgu2HjhBXMV,"Baryogenesis","Invent the Universe","Sithu Aye",2012-10-15,379034,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.446,0.94,4,-3.566,0,0.0586,0.0000402,0.773,0.199,0.246,145.008,4
3LIYx79nFWAUmIEsTuJIW6,"Particles Collide (feat. Plini)","Invent the Universe","Sithu Aye,Plini",2012-10-15,340965,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal,instrumental math rock,instrumental rock","Sithu Aye",0.448,0.907,7,-4.849,1,0.0565,0.0000419,0.887,0.0674,0.125,145.025,4
0ItauuDMjeOduHltAgObvW,"Nucleosynthesis (Interlude)","Invent the Universe","Sithu Aye",2012-10-15,96000,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.459,0.412,1,-18.442,0,0.0527,0.826,0.798,0.155,0.305,99.918,4
4G72Xw9u3heecPxHREtebc,"Recombination","Invent the Universe","Sithu Aye",2012-10-15,371700,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.474,0.886,1,-3.655,0,0.088,0.0000495,0.827,0.768,0.354,99.994,4
59hn7nAe5d8GlRJCAX2xII,"Dark Ages","Invent the Universe","Sithu Aye",2012-10-15,403500,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.475,0.818,8,-4.533,0,0.0537,0.0004,0.816,0.419,0.311,160.032,4
3VMlNLeDFblropfGzhwgUH,"Formation","Invent the Universe","Sithu Aye",2012-10-15,278804,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.442,0.921,6,-3.807,0,0.0548,0.000127,0.783,0.122,0.322,151.952,4
42VkT74nNQyTwJtpmHcXbQ,"Pale Blue Dot","Invent the Universe","Sithu Aye",2012-10-15,288813,0,,2018-05-31T20:44:40Z,"djent,instrumental djent,progressive jazz fusion,scottish metal","Sithu Aye",0.502,0.551,4,-4.992,0,0.0307,0.00336,0.534,0.0876,0.0924,117.988,4
4Dc5crLrKYIIqf6sk0PvQm,"Keeping The Blade","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,129226,35,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.229,0.237,1,-11.665,1,0.0377,0.67,0.598,0.134,0.177,73.336,1
3Qeh8jOesgJI8EBegb5B4y,"Always & Never - Explicit Album Version","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,143666,37,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.603,0.226,1,-15.132,1,0.0341,0.794,0.000353,0.13,0.104,137.916,3
42GP0xKtkolBnmqQRvSllO,"Welcome Home","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,374973,60,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.442,0.951,11,-5.27,1,0.11,0.00648,0.00000112,0.0887,0.158,154.004,4
2l7GqUj1mBAEYB8aokoWJf,"Ten Speed (Of God's Blood & Burial)","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,226680,47,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.481,0.982,8,-4.865,0,0.193,0.00682,0,0.157,0.611,156.942,4
65j0cTjkRePBhUbEjrk5Xm,"Crossing The Frame","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,206880,42,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.572,0.932,1,-5.13,1,0.113,0.0138,0,0.505,0.741,161.973,4
2jJIENqpTOjBECelzBJAVL,"Apollo I : The Writing Writer - Explicit Album Version","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,315480,39,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.315,0.97,10,-6.765,0,0.399,0.0179,0,0.0885,0.119,153.218,4
5oKZaPOrh4DFHwzGhebNJ0,"Once Upon Your Dead Body - Explicit Album Version","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,199320,40,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.635,0.871,8,-7.045,0,0.0829,0.093,0.00000572,0.24,0.546,139.874,4
2tUhCTpGeEfssyYTeu0chm,"Wake Up","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,215946,45,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.559,0.44,11,-9.273,1,0.0312,0.593,0.00000381,0.402,0.483,72.015,4
4dcUque6026WExzwJYWG7H,"The Suffering","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,223653,53,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.55,0.917,11,-5.075,1,0.096,0.0114,0,0.221,0.879,156.958,4
3ZUZayK7DyDLEk6FEUQ39Q,"The Lying Lies & Dirty Secrets of Miss Erica Court","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,197293,37,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.622,0.926,8,-6.952,1,0.0787,0.0245,0,0.118,0.899,167.961,4
2jY8136GwthD1R3csTZRYv,"Mother May I","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,271933,37,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.642,0.93,11,-5.719,1,0.071,0.026,0,0.147,0.832,147.833,4
6khgeAejkFkfdsfauTp6dJ,"The Willing Well I: Fuel for the Feeding End","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,437400,37,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.364,0.965,1,-5.889,1,0.342,0.0156,0,0.117,0.492,165.803,4
6thuhn22JZPruCfJnHtTq1,"The Willing Well II: From Fear Through the Eyes of Madness","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,448253,36,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.22,0.98,1,-5.258,1,0.295,0.00118,0.00000113,0.339,0.441,193.853,3
7DGNF1tKY6XqjJcMSUY73N,"The Willing Well III: Apollo II: The Telling Truth - Explicit Album Version","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,438906,37,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.35,0.941,1,-5.884,1,0.202,0.00976,0,0.593,0.722,158.483,4
7fEu3L69PUzcrIkyn0HPhy,"The Willing Well IV: The Final Cut","Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness","Coheed and Cambria",2005-01-15,460333,36,,2018-05-31T20:42:30Z,"modern alternative rock","Equal Vision",0.358,0.806,3,-6.155,0,0.0525,0.0222,0.000562,0.0851,0.0642,127.389,3
2og56jb9ZaAh1cVN7BENAq,"Island","The Color Before The Sun","Coheed and Cambria",2015-10-16,301906,29,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.496,0.991,9,-2.752,1,0.111,0.0106,0.000251,0.373,0.433,135.91,4
4rsskfVURUB1XN44Weborq,"Eraser","The Color Before The Sun","Coheed and Cambria",2015-10-16,232986,26,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.58,0.968,3,-2.789,1,0.159,0.00106,0.000534,0.0857,0.288,131.003,4
4FH9bedoPaUMBa13ZfvTNb,"Colors","The Color Before The Sun","Coheed and Cambria",2015-10-16,281480,26,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.679,0.627,2,-6.379,0,0.0308,0.00608,0.000593,0.0873,0.44,104.02,4
0Ap3aOVU7LItcHIFiRF8lY,"Here to Mars","The Color Before The Sun","Coheed and Cambria",2015-10-16,241080,41,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.513,0.974,5,-3.22,1,0.1,0.000665,0.00000342,0.11,0.589,158.12,4
7gmMqlbRuHoqcxN8SF85AU,"Ghost","The Color Before The Sun","Coheed and Cambria",2015-10-16,165080,27,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.556,0.247,5,-14.047,1,0.0301,0.792,0.000149,0.122,0.193,175.812,4
4lzH2DViHTFroAL52ladbN,"Atlas","The Color Before The Sun","Coheed and Cambria",2015-10-16,363253,29,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.391,0.974,2,-3.031,1,0.0618,0.0000681,0.00165,0.154,0.292,162.088,4
4DTiB9sQG6E39zPUkIZxAS,"Young Love","The Color Before The Sun","Coheed and Cambria",2015-10-16,230640,23,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.52,0.837,7,-5.108,1,0.0443,0.00158,0.000347,0.142,0.304,120.12,4
5MGWKQv57m8tL6qfKhVPKk,"You Got Spirit, Kid","The Color Before The Sun","Coheed and Cambria",2015-10-16,251202,35,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.528,0.96,2,-3.008,1,0.0707,0.00193,0.00343,0.328,0.329,130.991,4
6xyIW9xT1VTfKaZkltg8p3,"The Audience","The Color Before The Sun","Coheed and Cambria",2015-10-16,370720,24,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.491,0.971,10,-4.11,1,0.0682,0.000531,0.012,0.104,0.229,93.033,4
0Q86Hjkkm0yf5bmu4hLVI4,"Peace to the Mountain","The Color Before The Sun","Coheed and Cambria",2015-10-16,393466,29,,2018-05-31T20:42:18Z,"modern alternative rock","300 Entertainment",0.617,0.647,9,-7.571,1,0.0232,0.0498,0.0000116,0.167,0.403,87.004,4
5EXEeHuB5MdcV8NPxt22PA,"The Abandoned Hospital Ship","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,218533,19,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.321,0.31,11,-10.557,1,0.034,0.416,0.0541,0.283,0.356,131.859,3
5rrFaGItMPjAdotHsbpg1V,"Psychiatric Explorations of the Fetus with Needles","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,207400,18,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.263,0.636,9,-10.837,1,0.0381,0.0017,0.832,0.275,0.057,124.719,3
30w5DRsotjEK9bLoJpYBpM,"Placebo Headwound","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,220973,16,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.188,0.657,2,-9.991,1,0.0381,0.0152,0.0574,0.302,0.285,183.79,4
0kC3En6GsaA6Ma1s6ibTgA,"This Here Giraffe","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,228084,20,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.422,0.759,9,-10.114,1,0.0381,0.0146,0.000523,0.306,0.81,127.461,4
4MfPridclsCChiN6ccmNkH,"Brainville","Clouds Taste Metallic","The Flaming Lips",1995-09-15,195866,20,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.405,0.634,9,-8.076,1,0.0333,0.391,0.0000143,0.131,0.638,74.543,4
07qCgICCS3CiaZ4KVcb0kt,"Guy Who Got a Headache and Accidentally Saves the World","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,269226,14,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.269,0.886,4,-8.295,1,0.037,0.000942,0.0856,0.127,0.689,94.599,4
3hUSHfPpDPCGL6evUbIEYt,"When You Smile","Clouds Taste Metallic","The Flaming Lips",1995-09-15,195600,22,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.231,0.749,2,-10.913,1,0.072,0.469,0.00413,0.142,0.171,178.4,4
4l7tlRMLd254ipuPWZTDBp,"Kim's Watermelon Gun","Clouds Taste Metallic","The Flaming Lips,Peter Mokran",1995-09-15,201866,16,,2018-05-31T20:41:20Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.238,0.945,4,-7.198,0,0.0686,0.0000235,0.694,0.487,0.543,147.14,4
